"concept","broader","enLabel","deLabel"
"http://data.europa.eu/8mn/euroscivoc/1a59a9e6-9057-4316-a657-e1af02941d8b","http://data.europa.eu/8mn/euroscivoc/403e6b96-4460-4e8a-9500-a854d8f25b57","cinematography","Film"
"http://data.europa.eu/8mn/euroscivoc/1a7b2a3b-0606-418f-b6e0-5f72df7a3f4b","http://data.europa.eu/8mn/euroscivoc/950e524e-2e57-4026-9624-0f308a042961","amorphous semiconductors","amorphe Halbleiter"
"http://data.europa.eu/8mn/euroscivoc/1a9b237f-0900-4033-b430-90faca7629a4","http://data.europa.eu/8mn/euroscivoc/41d8a14d-6def-402e-b6e5-09d1cd8d3fc4","extragalactic astronomy","extragalaktische Astronomie"
"http://data.europa.eu/8mn/euroscivoc/1ad04442-4f97-4a5e-aba8-4fc2889faeca","http://data.europa.eu/8mn/euroscivoc/7a2dcf7b-2c20-468a-a81c-76d67c14de31","languages and literature","Sprachen und Literatur"
"http://data.europa.eu/8mn/euroscivoc/1b9c930f-4eb9-41cb-b7c7-9ac1b8e3b31e","http://data.europa.eu/8mn/euroscivoc/981841ac-a1e0-494f-b14e-2fbdf5db764a","air traffic management","Flugverkehrsmanagement"
"http://data.europa.eu/8mn/euroscivoc/1bcb8843-403e-4eaa-83e9-98a09e091f18","http://data.europa.eu/8mn/euroscivoc/dde8eea3-9315-4c49-8464-f26a2deb949f","metabolomes","Metabolome"
"http://data.europa.eu/8mn/euroscivoc/1c5521e0-e444-471c-8817-902f8e426b0b","http://data.europa.eu/8mn/euroscivoc/c6fde28f-cfee-4e5a-abf7-94259a77cf47","muslim societies","muslimische Gesellschaft"
"http://data.europa.eu/8mn/euroscivoc/1c5d248d-15f9-4e68-8a4b-30278475103a","http://data.europa.eu/8mn/euroscivoc/a77a1e7c-3056-4bdc-9678-3f02c4512f9c","concentrated solar power","konzentrierte Solarenergie"
"http://data.europa.eu/8mn/euroscivoc/1c9679d2-8bf2-436e-bae7-d7b99b82dff1","http://data.europa.eu/8mn/euroscivoc/a90b6f46-eb48-46d0-81c2-37cf667fd4a5","hydrogeology","Hydrogeologie"
"http://data.europa.eu/8mn/euroscivoc/1cd66672-bc7f-48ee-b60e-332bcb886d09","http://data.europa.eu/8mn/euroscivoc/b0edf9eb-127a-41bc-b0cf-eb3ed9039f0c","physical oceanography","physische Ozeanographie"
"http://data.europa.eu/8mn/euroscivoc/1cf45c83-9ed1-40f7-9bf4-8db30b504c1d","http://data.europa.eu/8mn/euroscivoc/b0a5e340-eff7-4c23-8db2-e82fb8b8e930","arboriculture","Baumzucht"
"http://data.europa.eu/8mn/euroscivoc/1d567f6c-e6c1-4742-8d45-dad617ef0dfd","http://data.europa.eu/8mn/euroscivoc/380ec7da-dd0e-49e8-9914-ca5c72a5c2de","control systems","Steuerungssysteme"
"http://data.europa.eu/8mn/euroscivoc/1d61ac8a-6360-432d-9729-f180ba76f24b","http://data.europa.eu/8mn/euroscivoc/803cff73-504b-41ae-9873-1836c76c15d1","molecular biology","Molekularbiologie"
"http://data.europa.eu/8mn/euroscivoc/1d8b779c-f72c-40fe-a8b9-22608c4e9df4","http://data.europa.eu/8mn/euroscivoc/9b9abbee-82f5-4766-bd4d-feb73cf06573","agricultural biotechnology","Landwirtschaftliche Biotechnologie"
"http://data.europa.eu/8mn/euroscivoc/1dc067cd-e750-44f5-9a8a-67ed4b788457","http://data.europa.eu/8mn/euroscivoc/81f1f477-aa96-427a-adf9-7742a429899a","coastal ecosystems","Küstenökosysteme"
"http://data.europa.eu/8mn/euroscivoc/1de32ce8-df3d-4ba6-b298-eb425e87c67b","http://data.europa.eu/8mn/euroscivoc/0cd8fe36-dfc3-43cd-882a-5dade629fe25","quantum computers","Quantencomputer"
"http://data.europa.eu/8mn/euroscivoc/1e41a6e4-0f75-496a-964e-adf5c3ec4b98","http://data.europa.eu/8mn/euroscivoc/c61cf6c6-8b52-4fbb-9b30-b09659e476cf","solid-state physics","Festkörperphysik"
"http://data.europa.eu/8mn/euroscivoc/1e67c9c9-9aa8-49a2-9fdb-7c6d4f6a27fe","http://data.europa.eu/8mn/euroscivoc/c35a5815-ee59-4223-88d0-1973837a6b58","development economics","Entwicklungsökonomie"
"http://data.europa.eu/8mn/euroscivoc/1e8240f2-c719-422e-aaa7-dc53a545df81","http://data.europa.eu/8mn/euroscivoc/5754a839-d714-4849-9789-e831eb4af6f1","orthodontics","Kieferorthopädie"
"http://data.europa.eu/8mn/euroscivoc/1ea60a58-ebcd-4bc3-9c90-136f9ad68d16","http://data.europa.eu/8mn/euroscivoc/c835a32d-04c8-493b-9644-203414287c92","biocomposites","Biokomposite"
"http://data.europa.eu/8mn/euroscivoc/1ea75d5f-7e91-4786-8314-0a330e6e5b55","http://data.europa.eu/8mn/euroscivoc/6c45311d-08ee-4e0d-865f-2cf01b9804d5","big bang","Urknall"
"http://data.europa.eu/8mn/euroscivoc/1f2f2335-7066-4862-b84f-06af69ad689a","http://data.europa.eu/8mn/euroscivoc/ef5a7186-be0b-490c-850f-3b94fbe329e1","satellite navigation system","Satellitennavigation"
"http://data.europa.eu/8mn/euroscivoc/1f4d4813-3250-49ec-acb8-58c274e95afc","http://data.europa.eu/8mn/euroscivoc/e27cd9b6-055c-480d-8d63-e2d366ca94d7","econometrics","Ökonometrie"
"http://data.europa.eu/8mn/euroscivoc/1f6c74df-a512-462e-99aa-8dcbaa98972a","http://data.europa.eu/8mn/euroscivoc/e437ed99-4a4e-4fb3-af7e-fae6a2c2a800","databases","Datenbank"
"http://data.europa.eu/8mn/euroscivoc/1fbf2d03-d98a-4cf7-89a7-a72f96519c18","http://data.europa.eu/8mn/euroscivoc/9ca92e56-2da1-4d52-a0dc-384fee40d4ba","ebola","ebola"
"http://data.europa.eu/8mn/euroscivoc/1fedc564-4926-4c79-9384-c1e675f7a138","http://data.europa.eu/8mn/euroscivoc/188c4e44-9851-4a16-a960-85423574f287","electrodialysis","Elektrodialyse"
"http://data.europa.eu/8mn/euroscivoc/20e77e46-571d-42a4-b3f1-8eb284bc4034","http://data.europa.eu/8mn/euroscivoc/866c484a-44d8-4fde-b54f-3b1d9f8ca612","philosophy","Philosophie"
"http://data.europa.eu/8mn/euroscivoc/21f9da14-3656-47f3-8b52-c7f916e31e65","http://data.europa.eu/8mn/euroscivoc/e2a7fab2-7027-40e8-b189-f401a23818c8","drug resistance","Arzneimittelresistenz"
"http://data.europa.eu/8mn/euroscivoc/223ea72b-9148-477b-84e1-513ec9d93c49","http://data.europa.eu/8mn/euroscivoc/36734fd7-bed0-4ac6-9445-a35869e83091","landscape ecology","Landschaftsökologie"
"http://data.europa.eu/8mn/euroscivoc/22429439-1f3e-4436-95f6-d8a51d2841f5","http://data.europa.eu/8mn/euroscivoc/aa030197-1dda-4fdc-9e79-520fb5ea6624","metamorphic petrology","metamorphe Petrologie"
"http://data.europa.eu/8mn/euroscivoc/22838313-b78b-47ec-b868-9028e48adb3f","http://data.europa.eu/8mn/euroscivoc/b0a5e340-eff7-4c23-8db2-e82fb8b8e930","vegetable growing","Gemüseanbau"
"http://data.europa.eu/8mn/euroscivoc/22aa7f46-de22-440d-8864-ff867878f11f","http://data.europa.eu/8mn/euroscivoc/dc1b3723-476f-453c-a596-c7ccfde9b4b1","mass spectrometry","Massenspektrometrie"
"http://data.europa.eu/8mn/euroscivoc/22d7f866-475e-4665-b173-d6e7b4a1260f","http://data.europa.eu/8mn/euroscivoc/284ca20c-beb4-4abe-99fa-ef4513358bad","fetal medicine","Perinatalmedizin"
"http://data.europa.eu/8mn/euroscivoc/22ea0d5d-4358-4568-8c42-c728869ba3b9","http://data.europa.eu/8mn/euroscivoc/0432df49-4127-42da-9eae-d07d8061f62d","renewable energy","erneuerbare Energie"
"http://data.europa.eu/8mn/euroscivoc/22f80759-3d33-4ae9-9489-a5aefedc54c3","http://data.europa.eu/8mn/euroscivoc/14e75836-6f05-46f9-9c82-ca12468b0452","microtechnology","Mikrotechnologie"
"http://data.europa.eu/8mn/euroscivoc/2322520f-4e32-45e3-8f8b-bedc5ab4ba9b","http://data.europa.eu/8mn/euroscivoc/4e705211-8770-4a2a-8596-dbc25b41c83b","electric batteries","elektrische Batterien"
"http://data.europa.eu/8mn/euroscivoc/236847fb-c866-457d-94ea-689ad103223c","http://data.europa.eu/8mn/euroscivoc/02fb94bf-d412-425c-8f85-f9b9d5068268","exoplanetology","Exoplanetologie"
"http://data.europa.eu/8mn/euroscivoc/23764a76-2c59-4320-9cc2-06a6325ee4ae","http://data.europa.eu/8mn/euroscivoc/80742b2c-612e-4f18-a2e8-83bcdaa32ab2","plant protection","Pflanzenschutz"
"http://data.europa.eu/8mn/euroscivoc/24478866-193f-45c9-ad6f-dc4586609d57","http://data.europa.eu/8mn/euroscivoc/9db99312-b7aa-4a85-ba0e-b2dd05135539","polyurethane","Polyurethan"
"http://data.europa.eu/8mn/euroscivoc/24811189-bac9-436c-b2ee-5c59ed383169","http://data.europa.eu/8mn/euroscivoc/5c631d7c-2a8c-40b4-9ba9-71121e2d5e63","toxicology","Toxikologie"
"http://data.europa.eu/8mn/euroscivoc/248e39b2-ff43-455f-8b47-514afe14b595","http://data.europa.eu/8mn/euroscivoc/d8bca3d6-cd94-4597-8d72-39fd31699728","phycology","Phykologie"
"http://data.europa.eu/8mn/euroscivoc/24afab4c-2db7-4e8e-a816-bb1914e35abd","http://data.europa.eu/8mn/euroscivoc/b0a5e340-eff7-4c23-8db2-e82fb8b8e930","urban horticulture","urbaner Gartenbau"
"http://data.europa.eu/8mn/euroscivoc/24c2ff40-3728-4774-bc00-363bab563178","http://data.europa.eu/8mn/euroscivoc/4c8f4b46-6f5c-41d9-9079-7de85c16431d","computational intelligence","Computational Intelligence"
"http://data.europa.eu/8mn/euroscivoc/25520bdc-f0ad-46d2-8ff9-f21bb50d2ce6","http://data.europa.eu/8mn/euroscivoc/1f2f2335-7066-4862-b84f-06af69ad689a","global navigation satellite system","globales Satellitennavigationssystem"
"http://data.europa.eu/8mn/euroscivoc/2576d01f-d758-4d39-b767-66335ade4e0b","http://data.europa.eu/8mn/euroscivoc/a77a1e7c-3056-4bdc-9678-3f02c4512f9c","solar thermal","Solarthermie"
"http://data.europa.eu/8mn/euroscivoc/257bb258-ba7e-46da-a91d-1b925c963886","http://data.europa.eu/8mn/euroscivoc/41d8a14d-6def-402e-b6e5-09d1cd8d3fc4","astrophysics","Astrophysik"
"http://data.europa.eu/8mn/euroscivoc/25c33f15-8e57-4382-b4ce-67cd19710a5d","http://data.europa.eu/8mn/euroscivoc/910aa765-51f4-4018-a308-c5bfd844eced","fodder","pflanzliche Futtermittel"
"http://data.europa.eu/8mn/euroscivoc/2643fcd4-b9dd-4fc3-9afc-d96632d62fb9","http://data.europa.eu/8mn/euroscivoc/b400cbdb-9e22-43cf-8933-0e034a0a5871","satellite technology","Satellitentechnologie"
"http://data.europa.eu/8mn/euroscivoc/2644fa0b-71fa-4676-b033-1ee21ddf6cf7","http://data.europa.eu/8mn/euroscivoc/20e77e46-571d-42a4-b3f1-8eb284bc4034","political philosophy","politische Philosophie"
"http://data.europa.eu/8mn/euroscivoc/2660be39-041b-4cee-9bfc-32b28b884bd7","http://data.europa.eu/8mn/euroscivoc/4a8788fc-4172-461c-ae94-40be4f39043f","atmospheric sciences","Atmosphärenwissenschaften"
"http://data.europa.eu/8mn/euroscivoc/2665d058-2dd2-4856-a34e-7a449952fada","http://data.europa.eu/8mn/euroscivoc/bf927f14-c975-45e6-bedd-a383152aa7d3","mutation","Mutation"
"http://data.europa.eu/8mn/euroscivoc/26770c2b-64ce-4611-896f-cdefb4893317","http://data.europa.eu/8mn/euroscivoc/64605fff-1946-4fd4-b021-e2e83b71dcac","civil engineering","Bauingenieurwesen"
"http://data.europa.eu/8mn/euroscivoc/2682c803-9280-486c-a919-5457c95475f2","http://data.europa.eu/8mn/euroscivoc/d5486acf-7f05-4e9d-80ce-f035987b41bc","silviculture","Waldbau"
"http://data.europa.eu/8mn/euroscivoc/26f65f92-419e-4cd5-be23-bdfc1085204b","http://data.europa.eu/8mn/euroscivoc/37412f1c-d90a-43cf-86fb-d29e9fc29c6f","commerce","Handel"
"http://data.europa.eu/8mn/euroscivoc/276b8c99-a318-48df-aa31-1f9f3e0ba910","http://data.europa.eu/8mn/euroscivoc/8231b087-2b26-40fd-a239-d42c8f62f678","melanoma","Melanom"
"http://data.europa.eu/8mn/euroscivoc/2777834c-929f-4b5c-ab4b-f516e308f659","http://data.europa.eu/8mn/euroscivoc/65f1cb53-0694-477b-9900-61ac8ad78c67","geomorphology","Geomorphologie"
"http://data.europa.eu/8mn/euroscivoc/279af454-ddf3-4bc0-a084-5aa24550780b","http://data.europa.eu/8mn/euroscivoc/22f80759-3d33-4ae9-9489-a5aefedc54c3","lab on a chip","Labor auf einem Chip"
"http://data.europa.eu/8mn/euroscivoc/27c456a1-051a-42f6-b52a-3beff0487da7","http://data.europa.eu/8mn/euroscivoc/a348fcd2-3bdd-46f9-aa2c-a91301f1e12e","hepatology","Hepatologie"
"http://data.europa.eu/8mn/euroscivoc/28136854-f59d-46ad-9b4f-cdded6b5a247","http://data.europa.eu/8mn/euroscivoc/ddec251f-0c47-44a4-b95d-9d4bf11a093e","photons","Photonen"
"http://data.europa.eu/8mn/euroscivoc/28391a47-6709-4ab7-9add-43f8c6b7d698","http://data.europa.eu/8mn/euroscivoc/021bf00b-fbb1-487a-b79c-feacbb17b814","cognitive neuroscience","kognitive Neurowissenschaft"
"http://data.europa.eu/8mn/euroscivoc/284ca20c-beb4-4abe-99fa-ef4513358bad","http://data.europa.eu/8mn/euroscivoc/a348fcd2-3bdd-46f9-aa2c-a91301f1e12e","obstetrics","Geburtshilfe"
"http://data.europa.eu/8mn/euroscivoc/288627c1-4e51-42b3-b773-f68b39c3b0a9","http://data.europa.eu/8mn/euroscivoc/803cff73-504b-41ae-9873-1836c76c15d1","marine biology","Meeresbiologie"
"http://data.europa.eu/8mn/euroscivoc/289f3526-d61f-4050-affc-0e8c007ac4ea","http://data.europa.eu/8mn/euroscivoc/f2a75729-1f21-4b2d-8c7d-bc7af02e71f7","atmospheric pressure","Luftdruck"
"http://data.europa.eu/8mn/euroscivoc/28d7156b-f2c0-4e72-b6a2-72480832ada4","http://data.europa.eu/8mn/euroscivoc/7f86cf31-2001-4f17-8941-3318bb68bc21","tidal energy","Gezeitenenergie"
"http://data.europa.eu/8mn/euroscivoc/28f03023-a14f-4bab-8f1a-7d1f93bf208d","http://data.europa.eu/8mn/euroscivoc/c1ffa3c7-54c0-49e7-a617-718a62e6261c","biological interactions","biologische Wechselwirkung"
"http://data.europa.eu/8mn/euroscivoc/29584f77-4bbc-4540-afae-cbc9764a2660","http://data.europa.eu/8mn/euroscivoc/05cb3438-9392-4a86-b945-2ff240183683","microelectronics","Mikroelektronik"
"http://data.europa.eu/8mn/euroscivoc/29f35f44-ea1a-4595-afae-735d0455cd55","http://data.europa.eu/8mn/euroscivoc/85d38bff-6c87-4717-81d9-f249ee6a7f64","mental processes","geistige Prozesse"
"http://data.europa.eu/8mn/euroscivoc/2a0db33b-5d6e-4549-bd58-76c4c067f6e2","http://data.europa.eu/8mn/euroscivoc/f6e18c52-6087-4662-904c-5c4b8174e40e","tuberculosis","Tuberkulose"
"http://data.europa.eu/8mn/euroscivoc/2a2defa4-7b1d-4f73-89ea-208543d26d2b","http://data.europa.eu/8mn/euroscivoc/432746d6-998b-431f-b22f-d3abe0e8aada","surgical procedures","chirurgischer Eingriff"
"http://data.europa.eu/8mn/euroscivoc/2a8a395e-1907-4b74-8611-a2435bb6d7a7","http://data.europa.eu/8mn/euroscivoc/e4062af9-fc49-4826-9bdb-e549f3f0f191","food packaging","Lebensmittelverpackung"
"http://data.europa.eu/8mn/euroscivoc/2abd89cb-a0cb-4c22-b593-dc183fbfccf1","http://data.europa.eu/8mn/euroscivoc/9bee140a-a951-4706-a5d2-d2a0822e10a1","L-functions","L-Funktion"
"http://data.europa.eu/8mn/euroscivoc/2ad97719-f178-4451-8311-022eb5a96b91","http://data.europa.eu/8mn/euroscivoc/f52713c1-c09a-4bab-bf96-be85005c3233","antibiotics","Antibiotikum"
"http://data.europa.eu/8mn/euroscivoc/2ba1c7ad-2532-4cd7-8c5c-60f090a8700a","http://data.europa.eu/8mn/euroscivoc/96c3e7e8-7584-4f61-a90d-39652b83f41e","mathematical physics","mathematische Physik"
"http://data.europa.eu/8mn/euroscivoc/2c25a171-70ce-4460-85c3-bb928ac13ccd","http://data.europa.eu/8mn/euroscivoc/2682c803-9280-486c-a919-5457c95475f2","coppicing","Niederwaldbetrieb"
"http://data.europa.eu/8mn/euroscivoc/2c5ae411-acac-405c-aa67-8940ff439ae3","http://data.europa.eu/8mn/euroscivoc/c4793dfe-e80e-49dd-9fcc-a1a742de1b25","epilepsy","Epilepsie"
"http://data.europa.eu/8mn/euroscivoc/2d07f15f-2b3a-45d7-a246-411d3a061f15","http://data.europa.eu/8mn/euroscivoc/bce870dd-43f3-4656-8866-d76b0d71f5b8","organic chemistry","organische Chemie"
"http://data.europa.eu/8mn/euroscivoc/2d35ad56-8878-4c11-a09d-8246ac5dea99","http://data.europa.eu/8mn/euroscivoc/42d56c99-ce08-429f-9751-4f711910a804","x-ray astronomy","Röntgenastronomie"
"http://data.europa.eu/8mn/euroscivoc/2d483a4d-d0b7-4c90-b174-fb06663d8e7e","http://data.europa.eu/8mn/euroscivoc/516375dc-b795-4a7f-982f-bbbf8b46c93f","enzymes","Enzym"
"http://data.europa.eu/8mn/euroscivoc/2d6d8b14-174f-465e-b9bb-d60436b60b29","http://data.europa.eu/8mn/euroscivoc/5e1591e2-d02b-436c-8216-6b8912eee467","graft versus host disease","Wirt-gegen-Gast-Reaktion"
"http://data.europa.eu/8mn/euroscivoc/2d6ffa80-5b22-4fa4-8633-7108a656d7ab","http://data.europa.eu/8mn/euroscivoc/46bb355e-acf6-4eb1-8c29-18efb51f0ec0","literary genres","literarische Genres"
"http://data.europa.eu/8mn/euroscivoc/2dbfd0d0-fc0e-4426-986e-ad00a7ea7810","http://data.europa.eu/8mn/euroscivoc/e2120c91-f57d-4f96-8992-59c109634f1c","library sciences","Bibliothekswissenschaft"
"http://data.europa.eu/8mn/euroscivoc/2e05d5b1-76b2-48c9-90a5-6844940b91ae","http://data.europa.eu/8mn/euroscivoc/96c3e7e8-7584-4f61-a90d-39652b83f41e","mathematical model","mathematisches Modell"
"http://data.europa.eu/8mn/euroscivoc/2ecb7a30-7d1b-47b0-98b6-979ff4f8d90d","http://data.europa.eu/8mn/euroscivoc/0432df49-4127-42da-9eae-d07d8061f62d","nuclear energy","Kernenergie"
"http://data.europa.eu/8mn/euroscivoc/2f5da334-9d6c-41d1-83f8-18938ee49733","http://data.europa.eu/8mn/euroscivoc/b3bb49a1-354e-4f51-ab3d-09dfa0e3cc0c","bacteriomes","Bakteriome"
"http://data.europa.eu/8mn/euroscivoc/2fba9c5c-193c-47ec-81f5-518020bff496","http://data.europa.eu/8mn/euroscivoc/dc9a4100-9eb3-4956-8fd8-b67ea07a70ad","ceramics","Keramik"
"http://data.europa.eu/8mn/euroscivoc/3118146b-5f40-4d76-b18a-01d28b9995b6","http://data.europa.eu/8mn/euroscivoc/531bd18a-eedd-4345-8b2f-5464f96615f8","air pollution engineering","Luftreinhaltungstechnik"
"http://data.europa.eu/8mn/euroscivoc/31289d4e-a909-40ee-be7b-109398466268","http://data.europa.eu/8mn/euroscivoc/c4793dfe-e80e-49dd-9fcc-a1a742de1b25","dementia","Demenz"
"http://data.europa.eu/8mn/euroscivoc/31b37bab-06b5-46e0-a76e-d18c04ddb2b4","http://data.europa.eu/8mn/euroscivoc/d3b09b78-ac5c-4fc3-b58a-9573daf0e304","acoustics","Akustik"
"http://data.europa.eu/8mn/euroscivoc/31d6cf37-e99e-4711-8d37-16e950d2aeb3","http://data.europa.eu/8mn/euroscivoc/5294e080-9aee-4eb6-99c6-c77afc5dc846","algebra","Algebra"
"http://data.europa.eu/8mn/euroscivoc/31e98cd3-2946-46d9-bc91-34b3e4b0728a","http://data.europa.eu/8mn/euroscivoc/e7264d76-d85b-474f-a0c4-a4cf98f198df","electric power generation","Stromerzeugung"
"http://data.europa.eu/8mn/euroscivoc/31f7d054-da72-42f1-bde9-b44f4cbf58d9","http://data.europa.eu/8mn/euroscivoc/77030c6f-37d5-46d0-961c-b2a053ecb8d7","penology","Strafrecht"
"http://data.europa.eu/8mn/euroscivoc/32373d5c-3a9a-4ed1-a6c9-3dc6227b57cb","http://data.europa.eu/8mn/euroscivoc/fca43b97-3619-4883-8fc8-15630cf240d9","coastal geography","Küstenforschung"
"http://data.europa.eu/8mn/euroscivoc/325a846e-9c47-4aca-9358-5c8facd2e812","http://data.europa.eu/8mn/euroscivoc/64605fff-1946-4fd4-b021-e2e83b71dcac","electrical engineering, electronic engineering, information engineering","Elektrotechnik, Elektronik, Informationstechnik"
"http://data.europa.eu/8mn/euroscivoc/32983fb5-b823-4830-a924-773611dc4e25","http://data.europa.eu/8mn/euroscivoc/803cff73-504b-41ae-9873-1836c76c15d1","biological morphology","biologische Morphologie"
"http://data.europa.eu/8mn/euroscivoc/333a993a-58a5-407c-8926-e9c26418b6a7","http://data.europa.eu/8mn/euroscivoc/4988e02f-0b78-40f3-a53b-2b67a4aae5aa","computational topology","Computertopologie"
"http://data.europa.eu/8mn/euroscivoc/334ce84b-1f29-469a-ad65-fd601b04c856","http://data.europa.eu/8mn/euroscivoc/c6fde28f-cfee-4e5a-abf7-94259a77cf47","islamic schools","islamische Schulen"
"http://data.europa.eu/8mn/euroscivoc/3371b6e1-8aba-4121-b87f-eae0262ce5b4","http://data.europa.eu/8mn/euroscivoc/65672057-bb45-47a9-9b2d-5dd7c15dae10","ethnology","Ethnologie"
"http://data.europa.eu/8mn/euroscivoc/3383c074-01fd-495a-b6ab-66db4d63d3c7","http://data.europa.eu/8mn/euroscivoc/e56eb495-973e-46c1-b2b2-a446852952f4","electric vehicles","Elektrofahrzeug"
"http://data.europa.eu/8mn/euroscivoc/33efa520-dc3d-4898-905e-1c0016d1d6eb","http://data.europa.eu/8mn/euroscivoc/5294e080-9aee-4eb6-99c6-c77afc5dc846","geometry","Geometrie"
"http://data.europa.eu/8mn/euroscivoc/33f31d80-b8e4-44b3-832f-02b975a9b549","http://data.europa.eu/8mn/euroscivoc/803cff73-504b-41ae-9873-1836c76c15d1","evolutionary biology","Evolutionsbiologie"
"http://data.europa.eu/8mn/euroscivoc/342a248a-2ce3-4496-98ba-8a250cd05c2f","http://data.europa.eu/8mn/euroscivoc/e56eb495-973e-46c1-b2b2-a446852952f4","public transport","Personennahverkehr"
"http://data.europa.eu/8mn/euroscivoc/343f616b-a5b8-40fb-b6b8-21acc8f89b16","http://data.europa.eu/8mn/euroscivoc/d913bd42-e79c-46a7-8714-14f2a6a0d82f","radar","Radar"
"http://data.europa.eu/8mn/euroscivoc/345f2706-c765-41b5-b347-ea98d3901472","http://data.europa.eu/8mn/euroscivoc/a708050b-3b9b-47bb-86cb-2737aa0e0cf4","national state of emergency","nationaler Notstand"
"http://data.europa.eu/8mn/euroscivoc/34b9c059-9e6c-4ec1-8a96-845c95c1a978","http://data.europa.eu/8mn/euroscivoc/9e8e1abb-1a14-40ef-9658-782092fa5cf6","health sciences","Gesundheitswissenschaften"
"http://data.europa.eu/8mn/euroscivoc/34c57135-1b8a-4263-a942-68b658a1d663","http://data.europa.eu/8mn/euroscivoc/ea994073-d367-4ed7-9df3-4477a9c6cf6f","applied mechanics","angewandter Maschinenbau"
"http://data.europa.eu/8mn/euroscivoc/35157113-6422-4421-9c90-25b4b2834bce","http://data.europa.eu/8mn/euroscivoc/b25243d7-b179-49b6-a033-d1199f677a90","operator algebra","Operator-Algebra "
"http://data.europa.eu/8mn/euroscivoc/3542e9d6-0f45-4205-99b4-24d2fe0d0c83","http://data.europa.eu/8mn/euroscivoc/257bb258-ba7e-46da-a91d-1b925c963886","black holes","schwarzes Loch"
"http://data.europa.eu/8mn/euroscivoc/354e2996-f491-4fde-8b15-19bb7542cd72","http://data.europa.eu/8mn/euroscivoc/46bb355e-acf6-4eb1-8c29-18efb51f0ec0","history of literature","Literaturgeschichte"
"http://data.europa.eu/8mn/euroscivoc/3631ba39-93ae-4cb4-9b27-d4160065af77","http://data.europa.eu/8mn/euroscivoc/22ea0d5d-4358-4568-8c42-c728869ba3b9","geothermal energy","geothermische Energie"
"http://data.europa.eu/8mn/euroscivoc/36734fd7-bed0-4ac6-9445-a35869e83091","http://data.europa.eu/8mn/euroscivoc/803cff73-504b-41ae-9873-1836c76c15d1","ecology","Ökologie"
"http://data.europa.eu/8mn/euroscivoc/36774969-7fa8-4bdf-a077-995b74a1c6aa","http://data.europa.eu/8mn/euroscivoc/d913bd42-e79c-46a7-8714-14f2a6a0d82f","WiFi","WLAN"
"http://data.europa.eu/8mn/euroscivoc/36a49a69-5753-425f-9c0b-90449260b201","http://data.europa.eu/8mn/euroscivoc/05cb3438-9392-4a86-b945-2ff240183683","electromagnetism","Elektromagnetismus"
"http://data.europa.eu/8mn/euroscivoc/36cae4a3-78ba-4100-9c02-6db61a4efd30","http://data.europa.eu/8mn/euroscivoc/45995f37-1362-414e-970f-7fcca98b779c","duchenne muscular dystrophy","Duchenne-Muskeldystrophie"
"http://data.europa.eu/8mn/euroscivoc/36ec31ad-2714-489d-b8b4-5053fa4b4297","http://data.europa.eu/8mn/euroscivoc/5784b7f1-c7ce-49d9-9f38-aebcda0ff41d","breast cancer","Brustkrebs"
"http://data.europa.eu/8mn/euroscivoc/36ec67f3-8a94-4b35-84cb-4fe718a99eec","http://data.europa.eu/8mn/euroscivoc/c4793dfe-e80e-49dd-9fcc-a1a742de1b25","multiple sclerosis","Multiple Sklerose"
"http://data.europa.eu/8mn/euroscivoc/373e31b2-e888-499b-809f-80c86daeff77","http://data.europa.eu/8mn/euroscivoc/af65e2bf-afc5-45e8-a0fc-364dfb48f0a4","drug allergy","Arzneimittelallergie"
"http://data.europa.eu/8mn/euroscivoc/37412f1c-d90a-43cf-86fb-d29e9fc29c6f","http://data.europa.eu/8mn/euroscivoc/052bc92d-760c-43ab-958e-2330c72a4212","business and management","Business und Management"
"http://data.europa.eu/8mn/euroscivoc/37b7ef11-9920-4f87-b743-83a49c4aee86","http://data.europa.eu/8mn/euroscivoc/a3898340-a42d-4f5e-a822-1de204a9a867","inflammatory bowel disease","entzündliche Darmerkrankung"
